Mod,likes,downloads,time,unique_dl,views
37410,8,214,1702,175,5822
19095,14,558,2637,426,10491
4100,3,80,3460,65,2334
21883,1,192,2485,151,3264
10821,6,211,3097,153,10487
20455,21,780,2567,595,6511
33346,202,19064,1921,12949,92744
12407,2,94,3014,80,11241
12061,97,3775,3034,2719,22585
5049,15,481,3422,394,5866
6573,3,74,3349,49,2647
25193,5,278,2326,214,4735
11678,3,170,3052,138,4466
45077,26,620,555,474,6339
1985,69,3945,3502,2934,59722
38906,20,555,1600,422,9031
33138,2,34,1928,29,2322
41244,36,854,1417,628,11187
16683,2,47,2750,40,4491
36790,6,134,1740,87,3697
11859,18,392,3044,291,10972
46040,5,103,200,70,2325
10473,7,114,3117,91,2949
39210,10,507,1581,416,11328
34038,1,134,1896,102,3185
35551,3309,144628,1819,91402,503872
16808,11,730,2742,588,11148
23572,9,311,2400,260,5619
29766,57,4354,2093,3504,25815
10196,11,226,3130,188,7823
26684,59,6927,2259,5180,47245
21851,24,1160,2487,969,25690
32255,5,131,1966,103,2851
25255,19,1385,2324,1046,23297
13206,6,183,2960,151,3773
12931,206,11170,2985,7781,70566
1994,26,2085,3502,1415,40918
26310,32,804,2276,641,9015
22408,41,2154,2457,1698,10389
40416,269,6287,1502,4683,34405
40187,26,1281,1522,891,18735
36694,11,220,1746,181,5088
37424,19,465,1701,358,9032
26914,9,524,2248,427,9657
26624,17,344,2262,292,4507
8044,80,2481,3254,1909,21234
11097,33,605,3082,436,12299
34319,4,159,1887,116,4528
30597,1,195,2049,162,5547
1552,3,155,3570,131,4700
5927,3,38,3375,32,2591
17722,6,184,2697,142,2488
2805,56,1442,3488,1098,17769
7918,25,770,3270,616,12921
12196,48,2287,3027,1699,23017
17137,47,2742,2724,2003,14289
1987,54,2203,3502,1623,16897
30058,73,6655,2079,5282,31328
16360,1322,144057,2766,108476,322372
3472,4,34,3476,27,2900
41850,21,1213,1320,908,29110
20179,0,115,2581,102,2501
43450,94,1916,946,1524,27316
36567,129,5216,1754,3951,45615
26171,1,188,2283,139,3687
5684,689,29419,3387,20848,108778
4149,11,273,3458,213,9679
12530,15,364,3008,280,11015
12913,56,2374,2986,1635,21437
38433,9,211,1631,175,5569
19962,34,1940,2593,1510,30123
41101,9,433,1437,345,5778
28678,5,336,2148,241,4751
36975,364,10564,1729,7997,92694
37238,3,270,1712,211,18935
8756,3,28,3210,22,1510
46186,1,23,142,13,1200
40203,13,421,1520,324,4840
12856,7,574,2989,417,6083
10075,8,105,3135,85,4451
3726,52,1702,3471,1082,11252
35420,104,1216,1829,929,13635
2394,90,2824,3495,2364,21554
6595,3,144,3348,121,7734
8745,9,352,3211,263,3992
24647,298,11969,2349,8840,51338
31561,26,509,2001,402,5628
11745,2,191,3049,159,7264
22291,43,1177,2462,847,13516
21727,11,344,2493,265,6016
10020,132,5502,3139,4284,48037
30673,33,835,2045,688,8295
28113,0,55,2182,47,1381
42458,1,36,1204,29,2451
12353,17,555,3018,399,20707
13872,8,924,2910,672,8856
41334,19,823,1403,601,9544
27521,316,6292,2215,4554,20722
1869,273,11182,3505,7532,45998
22355,10,290,2460,230,4010
29722,1,81,2095,67,1976
34481,0,735,1880,561,14024
6297,9,468,3361,289,7977
16644,4,98,2753,56,6368
20078,13,290,2586,239,3800
44979,16,166,592,155,3681
2417,26,663,3495,565,21489
1846,335,10825,3506,8190,81222
30266,26,761,2068,558,8133
14248,67,3158,2883,2504,33904
30094,273,30305,2077,18970,140918
29177,0,42,2123,29,1516
45890,49,404,271,344,5114
35417,53,512,1829,408,4016
41888,13,319,1313,256,7788
3487,145,9501,3476,6482,49997
23155,2,349,2421,285,11767
22734,38,2299,2441,1850,23203
3251,27,1129,3480,889,6233
42696,22,198,1155,149,3686
9016,31,1278,3196,1070,20037
44998,63,823,586,703,13143
5949,6,226,3374,179,4609
13661,7,50716,2926,16218,23765
40623,1,81,1482,58,1298
3476,1,44,3476,36,1513
18903,25,685,2644,537,4570
3710,59,2404,3471,1742,16771
1927,6,190,3504,155,12137
37220,3,274,1713,192,3506
40325,91,3749,1512,2249,94859
40058,10,142,1529,104,2424
19031,35,1205,2640,945,25999
11318,11,636,3072,479,12094
3356,3,86,3478,57,3707
8050,24,657,3253,519,10588
38055,39,555,1659,438,6578
21270,13,577,2518,437,4910
15081,50,1125,2826,934,10020
13311,8,424,2953,325,35388
30618,113,6872,2048,4718,44774
2656,11,156,3491,113,10031
6385,4,132,3357,108,5413
27072,18,511,2243,377,8344
14836,7,357,2840,290,7518
9703,3,190,3154,153,3528
45926,45,1480,2404,1241,7780
26860,70,1947,2250,1500,12571
9337,0,48,3175,42,3029
19059,16,449,2639,313,3282
36818,37,1177,1738,876,9599
33951,37,1676,1899,1282,28896
37144,141,4724,1718,3451,36981
41929,7,421,1307,262,7346
32256,1,37,1966,30,2187
41842,3,143,1321,101,10585
29103,2944,220012,2127,137898,833111
36838,2,105,1736,90,3798
22158,17,650,2469,535,6613
40128,8,361,1525,252,7248
5262,115,10466,3409,8473,92684
3896,17,391,3467,318,7939
34480,3,80,1880,67,3008
46078,3,106,186,73,1476
44981,39,420,592,370,9084
30708,25,949,2043,729,15232
8494,31,2437,3226,1763,14680
27421,214,7379,2222,5316,35446
45807,2,54,301,39,1192
32021,21,780,1978,528,10819
19843,94,5764,2599,4578,41585
30808,3,72,2039,58,2770
15012,6,259,2830,210,10251
1462,5,133,3599,115,2794
42904,52,1621,1106,1091,16700
33488,22,842,1915,654,9074
41739,289,5439,1342,4034,61617
18907,57,4383,2644,3369,24946
15616,5,118,2800,91,3901
22690,11,1439,2443,1141,18425
18571,270,10229,2659,7709,46959
37798,107,12183,1676,9010,52461
41492,21,309,1380,229,5448
17411,428,12287,2709,8892,36067
40673,27,648,1479,458,9476
27988,158,15458,2188,10951,89931
36198,22,921,1772,703,10631
9512,18,820,3164,627,6166
44285,44,404,753,339,9852
12565,29,1476,3006,1078,14279
39559,61,1134,1561,895,12119
32103,12,334,1973,260,6034
28946,9,483,2135,413,3936
7028,369,10208,3327,7666,96258
19827,10,404,2600,340,5079
41561,536,10342,1372,7814,83948
5144,46,1263,3415,844,19872
14116,115,2617,2890,1822,12799
25762,7,413,2301,281,7133
1798,73,1424,3508,1127,28484
20965,7,241,2537,202,3717
4155,3,14,3458,13,1931
34465,266,9169,1881,6614,44657
38311,11,391,1640,297,11191
17573,179,10968,2702,7430,72120
44992,1,107,587,84,3156
9953,2,78,3142,62,1447
33661,0,43,1909,34,6589
20361,5,80,2572,70,2153
36403,0,31,1762,27,4004
1877,13,513,3505,379,19847
10791,237,12174,3099,9256,128831
34157,74,1780,1893,1308,11085
33404,72,2812,1919,2170,14145
6631,447,27214,3347,19025,145575
3099,5,217,3483,178,8947
44977,7,85,593,57,1878
42972,12,116,1088,75,3239
2519,15,612,3493,466,16323
2388,14,577,3495,478,16468
34828,23,302,1860,241,3474
8925,75,2130,3200,1661,30856
29860,9,1193,2088,1028,7137
46396,5,117,64,72,2542
31058,6,154,2028,120,6825
19877,4,686,2598,509,14305
8144,37,1048,3250,788,7326
36052,47,5219,1781,3677,17539
12166,6,64,3028,52,2156
17701,43,6578,2697,4902,48804
12708,11,368,2998,278,7222
35263,143,3291,1836,2297,17178
11076,4,123,3084,91,5550
8604,2,94,3219,81,6618
3106,7,267,3483,215,5257
6361,8,280,3358,236,10341
5171,9,202,3414,174,5092
9926,207,10910,3143,7892,71832
14881,42,2378,2837,1785,29838
10608,2,185,3109,165,3599
33193,53,1251,1927,994,8974
35089,0,40,1846,37,2307
30512,12,198,2053,156,3809
7765,29,669,3284,544,12809
8209,287,16698,3245,9351,37646
42317,26,725,1233,539,5424
40311,5,83,1513,59,3964
3561,10,530,3474,373,9466
16524,20,1695,2758,1228,23804
46480,5,56,18,55,1368
34052,0,62,1895,44,4409
32746,10,357,1945,272,5840
12411,93,5309,3014,3778,46004
37097,5,275,1721,225,8156
31317,49,1289,2015,968,8809
39017,42,5409,1593,4433,24796
7452,207,5013,3303,3561,28857
13164,7,581,2962,444,9940
29041,15,661,2130,542,8639
36865,3,169,1735,122,3375
3471,264,19495,3476,14850,136160
30012,60,2266,2081,1883,15869
13235,42,1804,2959,1466,38547
27915,24,379,2192,286,3803
23793,22,668,2390,537,11938
38355,1,29,1636,24,2793
27963,32,841,2189,662,8609
6650,5,48,3346,41,4541
31289,1,118,2016,93,3363
2436,201,13785,3494,9480,87478
14198,29,640,2886,497,4199
38710,2,130,1612,114,9300
12141,15,788,3029,663,9426
41614,17,621,1363,446,12717
24638,16,789,2349,594,11042
3992,16,356,3463,216,9782
2932,1,82,3486,64,4470
3093,21,1930,3483,1474,21663
21633,7,391,2498,319,15089
15265,24,1248,2817,1027,25761
27191,0,64,2236,59,2582
6280,60,1805,3362,1412,20421
30535,1,195,2052,161,5641
4303,7,245,3453,204,7945
18599,235,10802,2658,7553,92469
7293,1,24,3313,21,3003
5313,67,1217,3406,956,13434
9835,135,4363,3147,3326,39084
9904,0,62,3145,47,1879
5544,3,26,3395,18,1673
27751,45,1497,2202,1109,22742
27091,68,3119,2242,2165,34401
42897,7,185,1107,133,4766
46104,117,3367,179,2709,20681
1968,47,1145,3502,933,39796
6369,69,3414,3357,2428,31193
22147,0,0,2470,0,28775
8028,65,1122,3254,782,12071
35320,40,625,1834,457,8686
20208,13,745,2579,592,9455
12000,11,315,3037,241,6794
39488,0,27,1564,23,1585
31057,9,534,2028,436,11937
26911,23,1195,2248,955,18162
33305,13,1286,1923,1065,7685
34158,46,1026,1893,780,17083
21391,34,2146,2512,1558,20071
30577,160,3110,2050,2530,25777
32155,58,2077,1970,1593,14595
18341,15,261,2668,210,3113
23710,21,640,2393,505,9600
33542,36,1043,1913,778,7994
38181,0,106,1650,76,8868
45643,43,556,368,338,7044
15939,98,2218,2787,1686,10041
38299,30,2058,1641,1503,23850
10141,134,5038,3133,3806,40607
9766,2,52,3151,41,2912
10175,0,77,3131,32,4176
6923,84,4527,3333,3459,39942
38601,11,640,1619,514,8099
33950,24,497,1899,381,11404
6972,85,3619,3330,2977,26971
19474,9,879,2618,692,11683
35786,6,524,1800,389,8749
10943,20,1319,3091,1046,16576
45898,25,200,270,163,4382
30771,81,2700,2040,2204,14284
41078,2,246,1440,196,12688
27625,10,1003,2209,762,4007
46495,1,36,10,42,981
24135,6,363,2374,299,4842
11117,1,141,3081,97,7468
46191,2,60,141,46,975
12934,6,128,2985,104,3875
20958,4,601,2538,499,8626
40680,28,652,1478,490,18833
18022,12,883,2682,618,15721
16499,197,12795,2760,10009,64696
12225,1,137,3026,106,4505
43504,128,1972,929,1559,12534
43396,90,2494,959,1770,15794
30680,13,908,2044,696,12922
35563,0,45,1819,38,3437
31134,3,326,2024,241,4920
11041,6,90,3086,79,2461
42335,4,109,1230,76,3167
24102,0,28,2375,24,1672
16049,12,326,2781,250,9158
8446,3,83,3230,63,6122
36906,20,423,1733,309,6545
25347,25,713,2320,557,6658
8685,11,343,3214,291,3591
32827,0,181,1941,145,6982
16064,9,510,2780,390,3689
15872,7,293,2790,208,7302
3071,27,494,3483,413,10846
2795,8,359,3488,283,8437
8344,94,1980,3236,1569,14130
4613,13,401,3441,328,10288
2494,16,245,3493,205,4706
24295,3,113,2366,92,5500
33122,4,161,1929,134,5833
6535,2,110,3350,95,1976
35545,12,261,1819,223,5338
16337,4,333,2768,271,11807
17905,41,5790,2689,4204,39781
29089,1,41,2127,37,1626
2773,157,7841,3489,5722,87013
46466,0,22,24,22,716
5905,3,47,3376,36,3116
21877,36,3897,2485,2841,41076
37895,15,270,1668,212,3992
32800,29,576,1943,467,3138
28030,0,829,2186,673,8069
14309,1,75,2877,62,2596
46109,2,44,177,30,1650
23505,36,1281,2403,974,17867
24475,216,10596,2358,7936,69870
38257,106,4933,1644,3051,45551
24417,136,7686,2361,5719,35484
4893,79,2868,3429,2196,11914
7596,34,660,3294,540,5628
45371,5,83,456,56,3539
15122,8,668,2824,464,13046
9956,3,60,3142,51,4872
24899,12,1001,2339,748,17309
8259,1,11,3242,8,1754
6135,6,107,3368,94,3743
9711,228,11323,3154,8592,81632
35572,59,536,1818,426,5215
32122,50,2233,1972,1298,18117
9606,34,733,3158,560,11625
8972,8,268,3197,228,18359
17955,4,307,2686,256,7093
17941,5,255,2687,199,3839
3364,82,3673,3478,2843,22857
41399,141,3299,1393,2293,17015
32095,0,119,1974,78,4555
25867,43,1458,2296,1076,14067
26895,2,133,2249,97,8500
25040,219,6236,2333,4610,23741
30554,0,27,2051,23,7346
21637,553,35565,2498,25206,185724
24523,11,731,2356,597,6493
38707,19,669,1612,557,6361
15968,21,2021,2786,1533,31735
19980,0,144,2591,115,3697
12810,11,355,2992,286,6224
3592,31,493,3474,381,13452
19207,49,826,2632,644,14206
21863,49,4400,2486,3198,22505
24718,0,39,2346,36,3198
22233,15,2312,2465,1663,32202
21516,30,2081,2504,1270,32862
9803,0,43,3149,33,2117
40077,0,101,1528,85,3621
29114,17,525,2126,389,3455
39554,6,192,1561,152,3207
22170,290,17016,2469,11913,56374
9324,186,7769,3176,5652,52281
34232,556,31032,1891,19783,182509
19362,170,12732,2624,8927,59750
40318,5,269,1512,203,10511
42353,12,252,1226,190,3888
16469,1,52,2761,42,6803
11210,1396,106767,3076,72615,525030
11314,42,884,3072,707,4246
7690,1112,59152,3288,40415,407887
3757,26,264993,3470,91987,27441
38096,6,207,1656,172,6174
37677,210,6852,1685,5166,48902
29552,3,119,2103,93,2805
45587,0,58,395,50,3529
26304,5,466,2276,345,12589
30182,14,691,2073,584,4752
10281,27,1130,3127,855,6788
41527,48,1268,1376,920,10009
44790,15,128,648,91,1935
6983,46,662,3329,485,7133
40742,9,142,1473,115,4204
1993,25,657,3502,553,36309
15066,13,1012,2827,831,17715
19747,8,363,2605,293,15076
24244,7,252,2369,216,2315
42167,33,994,1263,772,9271
33643,10,314,1910,275,4564
21149,19,2346,2525,1718,17396
37151,4,165,1718,129,12152
23864,0,60,2387,51,4930
12782,0,65,2994,34,3853
4107,1176,40643,3460,29077,136059
9897,78,1394,3145,1113,13941
28366,7,1148,2167,922,8047
43732,13,100,849,84,2522
41035,18,531,1447,382,14668
15004,2,300,2831,236,3512
7169,14,291,3319,222,5293
36316,29,1606,1766,1308,22230
16810,4,268,2742,220,4940
21754,12,1825,2492,1443,15875
15410,5,700,2811,608,9350
14512,8,938,2862,710,13214
5301,14,242,3407,195,7261
22415,2,155,2457,129,4737
42743,127,4890,1143,3367,34443
35274,10,124,1836,109,4260
6562,21,796,3349,655,10617
22553,0,1815,2449,1448,17890
20354,84,4297,2572,3011,38096
5732,153,4355,3385,3173,34453
28147,21,1185,2180,898,14112
38415,5,306,1633,246,5667
12489,2,233,3010,186,6080
46238,1,9,128,8,549
6658,6,52,3346,41,5219
22628,4,345,2447,284,5797
25286,3,165,2323,132,4331
38792,198,21931,1607,15157,57776
17903,159,11802,2690,8928,96101
1553,3,316,3570,214,7424
1863,32,2108,3505,1647,35722
38331,7,169,1639,128,5157
23750,14,395,2392,285,5843
13791,15,336,2916,215,5740
40496,89,1518,1493,1169,15852
15222,3,122,2818,97,3448
28992,352,13779,2132,8260,75047
43268,180,3600,1000,2698,21355
7625,50,1172,3293,964,8282
32951,3,191,1937,135,7374
23972,1,65,2381,58,2814
12845,12,339,2990,272,9741
28109,9,453,2182,365,7761
29586,41,1432,2102,1207,14018
19996,1,79,2591,65,3182
30853,2,111,2037,88,12335
17217,9,1209,2720,872,15031
40054,0,16,1529,11,1020
21360,3,132,2513,112,3796
35452,5,306,1827,268,5735
3243,2,118,3480,100,4102
43622,11,98,886,70,3137
2179,50,2104,3499,1613,22451
33249,78,3009,1925,2244,25789
41488,6,142,1380,121,3822
11420,1,80,3066,57,2005
16252,25,1314,2772,1048,6822
40778,33,628,1469,483,13320
13525,9,365,2936,295,7843
21557,22,2186,2503,1685,11469
36662,0,28,1748,24,3603
45938,5,52,245,35,2188
17042,345,23026,2730,16527,90720
10156,22,800,3132,642,9353
43590,92,1900,898,1498,29817
24881,46,3735,2340,2844,30974
39477,48,2162,1565,1492,22772
10568,607,43389,3112,29195,239109
33796,83,2921,1904,2112,34098
4047,140,3742,3462,2952,24184
27260,298,6001,2231,4419,29973
9276,264,13710,3179,9887,63102
43513,9,214,927,155,4089
9106,6,215,3189,182,13911
8293,136,4466,3240,3440,38198
33629,3,113,1911,88,3258
41003,83,3128,1449,2424,30168
38555,5,148,1622,105,4543
21810,3,75,2489,61,2106
35690,1,56,1808,51,17933
25003,0,2307,2335,1823,27656
35832,9,432,1797,356,8198
44956,16,461,599,274,6899
35602,247,6373,1815,4269,47919
42690,21,487,1156,387,9944
15567,0,318,2802,238,4552
22368,13324,980647,2459,672276,2131306
40028,4,90,1531,73,4308
31890,3,78,1985,65,1921
44930,7,74,607,70,3008
42182,21,1079,1260,763,16228
4489,170,7351,3446,5270,54317
31466,0,91,2007,68,3450
21342,2,34,2515,24,3535
15852,495,14398,2791,10110,42625
40843,8,88,1462,66,3263
30119,64,1994,2076,1627,14208
21834,66,1904,2488,1519,18083
17015,98,8533,2732,6257,57552
16679,534,58286,2751,38101,249059
42661,6,74,1163,67,2826
27882,130,1948,2195,1458,10535
17859,9,949,2691,763,16071
6505,92,3264,3352,2468,31634
9619,8,137,3157,117,3746
43356,113,1774,974,1379,10742
14643,175,9177,2853,6359,48952
20261,22,3276,2576,2151,12426
3409,5604,213274,3477,145715,638212
40072,0,212,1528,156,3384
38885,14,384,1601,299,7086
16896,46,2366,2739,1777,12371
46059,15,117,192,95,2154
20237,158,7769,2577,5213,70195
22112,17,1135,2471,870,11360
24209,1,19,2371,15,1024
40358,4,182,1506,124,4433
19976,40,2351,2591,1865,20892
14261,11,328,2881,269,4096
8722,149,10154,3212,7518,83900
2364,44,2169,3496,1660,17079
6712,193,4984,3343,3619,62637
40954,2,99,1453,80,4274
34075,9,166,1895,134,5929
35683,20,262,1808,213,3779
11958,23,1182,3039,783,15587
35993,5,172,1786,145,2669
23797,23,600,2390,464,6227
25631,20,884,2306,650,9403
36538,3,50,1755,42,1335
29595,35,1417,2102,1104,29353
15996,0,36,2784,29,2938
22614,17,950,2447,765,20466
14916,43,3420,2836,2530,28546
20644,201,4039,2558,3033,25992
19087,12,824,2637,644,13058
14425,285,13916,2868,9634,93236
3732,0,12,3471,9,2264
40469,91,2263,1496,1665,40112
39833,13,432,1545,326,7272
30495,2,138,2054,106,3949
45056,231,1994,565,1633,11772
11498,99,3415,3061,2616,31656
27422,1,61,2222,49,1863
11656,75,3701,3053,2774,36789
37529,167,3650,1694,2765,33268
17597,197,10443,2701,7544,64836
41360,1,24,1399,19,1568
7034,149,5061,3326,3811,58046
12343,6,243,3018,179,4565
25717,15,625,2302,523,5747
7825,173,8550,3279,6414,54699
43072,367,6179,1056,4700,43457
10492,2,69,3116,59,4117
20498,92,3919,2565,3023,29652
24147,289,31663,2373,22403,118116
16745,285,20264,2747,14646,124985
6117,15,666,3368,546,12583
31314,48,1942,2015,1537,7455
24272,0,259,2368,213,26170
32923,0,0,1937,0,18395
43838,5,53,822,40,2632
1996,6,126,3502,107,4133
4182,2,155,3457,135,4933
43218,26,158,1015,132,5897
42583,7,325,1180,220,6576
32622,46,1428,1950,1025,12719
3460,110,8842,3476,6096,62876
27443,0,96,2220,72,2854
41847,16,670,1320,547,11362
42943,6,110,1093,81,2442
26665,54,2793,2260,2193,24147
24412,0,8596,2361,6527,33089
45272,18,85,482,64,2289
32358,1,35,1961,31,1593
42123,71,576,1274,420,6390
40975,221,5865,1451,4359,45531
3438,7,333,3477,262,9046
40907,30,1303,1456,919,14198
4197,39,1437,3457,1110,13334
15630,36,2846,2799,2089,21397
17593,9,287,2701,216,6979
39286,26,573,1575,455,9080
20196,2,130,2580,94,2883
14220,36,1146,2885,936,11732
19853,4,146,2599,124,4121
42174,3,49,1261,32,2605
35090,85,4388,1846,2984,41943
5269,2,95,3408,69,5943
34962,1,64,1853,52,2929
24105,40,2799,2375,2251,16564
34872,15,467,1857,392,7804
10699,10,422,3104,315,11321
25703,27,756,2303,634,6443
35445,104,1088,1827,799,6411
41064,79,3521,1442,2567,31157
18667,1,82,2654,65,2493
15045,8,857,2828,652,8325
34684,4,197,1868,155,4460
9420,31,2093,3169,1654,26480
4153,66,1724,3458,1322,35172
43239,343,6353,1008,4955,42185
23760,32,2483,2392,1985,20911
32798,2,54,1943,46,3232
46247,15,122,127,105,1552
45889,10,133,271,74,1622
14999,1596,109334,2831,74217,679310
3557,0,180669,3474,68702,1659
9590,0,57,3159,49,1877
28537,915,56207,2156,38709,149330
23530,387,22889,2402,16134,162437
18777,151,8111,2649,5693,25749
4014,6,48,3463,41,4141
4970,159,8728,3425,5698,50348
40625,5,98,1482,82,2562
26055,453,23192,2287,16507,70795
6356,3,125,3358,91,12557
32485,6,218,1956,177,5004
14002,13,567,2898,462,10450
12338,34,1004,3019,796,22943
16915,45,2767,2738,2076,12306
46042,14,120,198,80,2703
3571,3,100,3474,85,4036
18875,695,25111,2645,17450,118006
29966,9,458,2083,386,6323
12777,9,548,2994,422,11112
27703,19,472,2205,395,11306
6152,8,173,3367,127,5767
39372,21,776,1571,588,7459
22918,39,652,2432,503,7700
8471,9,318,3228,259,5791
6263,21,854,3363,684,13326
38278,59,1119,1643,893,7165
5562,50,653,3394,537,6991
31668,350,20252,1995,14625,79042
18975,5,211,2642,173,10545
41948,153,1927,1304,1445,15403
20547,10,286,2562,238,8308
15863,8,1258,2790,996,18056
42273,51,1643,1241,1019,14990
35278,64,2118,1835,1538,23163
40331,57,2299,1511,1652,23493
18109,6,245,2679,200,3581
21587,11,701,2501,555,7708
23701,4,225,2394,203,11240
17982,1,100,2684,78,5178
39468,12,170,1566,129,2400
37257,1,57,1711,43,3332
22644,6,383,2445,284,6220
15663,27,690,2798,542,4666
21833,68,5505,2488,3808,38120
33680,5,162,1909,139,7882
44150,26,341,774,297,8522
32313,5,121,1963,95,3471
23907,21,599,2385,442,4372
42044,2,114,1289,77,5295
31116,257,20375,2025,14748,90610
3886,107,3979,3467,2969,55109
26549,11,443,2265,355,7404
6032,6,206,3370,161,6766
19772,432,25109,2603,15695,67907
11676,69,2846,3052,2289,24036
15349,70,2679,2813,1962,31851
5837,12,207,3379,154,2599
32972,3,171,1936,147,5072
35340,35,2187,1833,1701,18496
24367,42,812,2364,639,5498
6354,15,326,3358,258,8344
37687,2,120,1684,94,4041
35207,42,1430,1840,1046,14388
15416,16,809,2811,575,9026
2129,20,803,3499,667,7410
8404,4,58,3232,53,2430
44337,3062,61790,743,46034,224035
1121,5,72,3774,63,3865
11554,3,118,3058,92,2035
18479,38,1102,2662,896,8153
41901,4,247,1311,193,5561
3004,13,538,3485,424,9472
2008,663,45370,3501,32840,199733
22824,6,237,2437,184,3241
31100,5,197,2026,165,6201
29159,15,1083,2124,847,12448
37791,4,63,1676,53,4010
31564,2,425,2001,341,5573
17892,11,1154,2690,908,15404
16965,12,641,2735,421,15812
26896,38,604,2249,479,7122
37816,92,4770,1674,3302,45522
45331,0,1395,466,1145,9095
41021,0,23,1448,20,1527
7578,37,1721,3295,1271,19901
